Último Dia Com,Papel,Descrição/Emissor,Tipo,Tipo do Provento,Valor Provento,Último Preço Com,Provento Por,Data de Pagamento
06/23/2025,CSMG3,COPASA,ON,JRS CAP PRÓPRIO,0.43325116,27.68,1,08/11/2025
06/23/2025,MTSA3,METISA,ON,JRS CAP PRÓPRIO,0.60000000,76.00,1,08/27/2025
06/23/2025,MTSA4,METISA,PN,JRS CAP PRÓPRIO,0.66000000,43.50,1,08/27/2025
06/23/2025,VIVT3,TELEF BRASIL,ON,JRS CAP PRÓPRIO,0.06193311,30.45,1,04/14/2026
06/23/2025,TOTS3,TOTVS,ON,JRS CAP PRÓPRIO,0.15000000,41.73,1,07/07/2025
06/20/2025,MDIA3,M.DIASBRANCO,ON,DIVIDENDO,0.03000000,23.33,1,06/30/2025
06/20/2025,REDE3,REDE ENERGIA,ON,DIVIDENDO,0.05000000,6.77,1,06/30/2025
06/20/2025,ITSA3,ITAUSA,ON,JRS CAP PRÓPRIO,0.05910000,10.87,1,08/29/2025
06/20/2025,ITSA4,ITAUSA,PN,JRS CAP PRÓPRIO,0.05910000,10.81,1,08/29/2025
06/20/2025,WEGE3,WEG,ON,JRS CAP PRÓPRIO,0.09405882,41.64,1,08/13/2025
06/18/2025,CAML3,CAMIL,ON,DIVIDENDO,0.01759163,5.34,1,06/26/2025
06/18/2025,VULC3,VULCABRAS,ON,DIVIDENDO,0.12500000,19.83,1,07/01/2025
06/18/2025,CAML3,CAMIL,ON,JRS CAP PRÓPRIO,0.05570684,5.34,1,06/26/2025
06/18/2025,MULT3,MULTIPLAN,ON,JRS CAP PRÓPRIO,0.23367481,26.34,1,06/20/2025
06/17/2025,ALOS3,ALLOS,ON,DIVIDENDO,0.10198555,21.86,1,07/02/2025
06/16/2025,MTRE3,MITRE REALTY,ON,DIVIDENDO,0.04727023,4.12,1,07/03/2025
06/16/2025,RAIL3,RUMO S.A.,ON,DIVIDENDO,0.81043771,19.48,1,06/25/2025
06/16/2025,DOHL4,DOHLER,PN,DIVIDENDO,0.01100000,3.99,1,07/10/2025
06/16/2025,DOHL3,DOHLER,ON,DIVIDENDO,0.01000000,3.99,1,12/31/9999
06/16/2025,RDOR3,REDE D OR,ON,JRS CAP PRÓPRIO,0.20392040,35.52,1,07/01/2025
06/16/2025,ROMI3,ROMI,ON,JRS CAP PRÓPRIO,0.18000000,9.44,1,10/23/2025
06/13/2025,SMFT3,SMART FIT,ON,JRS CAP PRÓPRIO,0.06697362,24.17,1,07/31/2025
06/12/2025,WHRL3,WHIRLPOOL,ON,DIVIDENDO,0.00698284,4.89,1,06/25/2025
06/12/2025,WHRL3,WHIRLPOOL,ON,DIVIDENDO,0.11558242,4.89,1,06/25/2025
06/12/2025,WHRL4,WHIRLPOOL,PN,DIVIDENDO,0.00768113,5.18,1,06/25/2025
06/12/2025,WHRL4,WHIRLPOOL,PN,DIVIDENDO,0.12714066,5.18,1,06/25/2025
06/12/2025,BRSR3,BANRISUL,ON,JRS CAP PRÓPRIO,0.22006263,12.43,1,06/26/2025
06/12/2025,BRSR5,BANRISUL,PNA,JRS CAP PRÓPRIO,0.22006263,14.61,1,06/26/2025
06/12/2025,BRSR6,BANRISUL,PNB,JRS CAP PRÓPRIO,0.22006263,11.92,1,06/26/2025
06/09/2025,ITUB3,ITAUUNIBANCO,ON,JRS CAP PRÓPRIO,0.33410000,32.17,1,08/29/2025
06/09/2025,ITUB4,ITAUUNIBANCO,PN,JRS CAP PRÓPRIO,0.33410000,36.39,1,08/29/2025
06/05/2025,FESA4,FERBASA,PN,JRS CAP PRÓPRIO,0.02729788,7.05,1,06/18/2025
06/05/2025,FESA3,FERBASA,ON,JRS CAP PRÓPRIO,0.02481626,12.35,1,06/18/2025
06/04/2025,CGRA4,GRAZZIOTIN,PN,JRS CAP PRÓPRIO,1.79282700,30.17,1,05/08/2026
06/04/2025,CGRA3,GRAZZIOTIN,ON,JRS CAP PRÓPRIO,1.79282700,30.10,1,05/08/2026
06/02/2025,PETR3,PETROBRAS,ON,DIVIDENDO,0.30844749,33.01,1,09/22/2025
06/02/2025,PETR4,PETROBRAS,PN,DIVIDENDO,0.30844749,31.08,1,09/22/2025
06/02/2025,BBDC3,BRADESCO,ON,JRS CAP PRÓPRIO,0.01724983,14.02,1,07/01/2025
06/02/2025,BBDC4,BRADESCO,PN,JRS CAP PRÓPRIO,0.01897481,14.02,1,07/01/2025
06/02/2025,BEES3,BANESTES,ON,JRS CAP PRÓPRIO,0.02374072,8.72,1,07/01/2025
06/02/2025,BEES4,BANESTES,PN,JRS CAP PRÓPRIO,0.02374072,8.80,1,07/01/2025
06/02/2025,BBAS12,BRASIL,ON SJ,JRS CAP PRÓPRIO,0.33425840,,1,06/12/2025
06/02/2025,BBAS12,BRASIL,ON SJ,JRS CAP PRÓPRIO,0.09044687,,1,06/12/2025
06/02/2025,BBAS12,BRASIL,ON SJ,JRS CAP PRÓPRIO,0.33425840,,1,06/12/2025
06/02/2025,BBAS12,BRASIL,ON SJ,JRS CAP PRÓPRIO,0.09044687,,1,06/12/2025
06/02/2025,BBAS3,BRASIL,ON,JRS CAP PRÓPRIO,0.33425840,23.28,1,06/12/2025
06/02/2025,BBAS3,BRASIL,ON,JRS CAP PRÓPRIO,0.09044687,23.28,1,06/12/2025
06/02/2025,PETR3,PETROBRAS,ON,JRS CAP PRÓPRIO,0.45458310,33.01,1,08/20/2025
06/02/2025,PETR3,PETROBRAS,ON,JRS CAP PRÓPRIO,0.14613560,33.01,1,09/22/2025
06/02/2025,PETR4,PETROBRAS,PN,JRS CAP PRÓPRIO,0.45458310,31.08,1,08/20/2025
06/02/2025,PETR4,PETROBRAS,PN,JRS CAP PRÓPRIO,0.14613560,31.08,1,09/22/2025
05/30/2025,ITUB3,ITAUUNIBANCO,ON,JRS CAP PRÓPRIO,0.01765000,33.37,1,07/01/2025
05/30/2025,ITUB4,ITAUUNIBANCO,PN,JRS CAP PRÓPRIO,0.01765000,37.43,1,07/01/2025
05/30/2025,ITSA3,ITAUSA,ON,JRS CAP PRÓPRIO,0.02352950,11.07,1,07/01/2025
05/30/2025,ITSA4,ITAUSA,PN,JRS CAP PRÓPRIO,0.02352950,11.07,1,07/01/2025
05/29/2025,JHSF3,JHSF PART,ON,DIVIDENDO,0.03110887,5.37,1,06/09/2025
05/23/2025,MOAR3,MONT ARANHA,ON,DIVIDENDO,7.95839043,203.99,1,06/06/2025
05/23/2025,MOAR3,MONT ARANHA,ON,JRS CAP PRÓPRIO,0.61218388,203.99,1,06/06/2025
05/22/2025,MDIA3,M.DIASBRANCO,ON,DIVIDENDO,0.03000000,24.11,1,05/30/2025
05/22/2025,EZTC3,EZTEC,ON,DIVIDENDO,0.10245711,13.29,1,05/30/2025
05/22/2025,VIVT3,TELEF BRASIL,ON,JRS CAP PRÓPRIO,0.15431701,27.74,1,04/14/2026
05/22/2025,ALOS3,ALLOS,ON,JRS CAP PRÓPRIO,0.10181436,21.60,1,06/03/2025
05/21/2025,PAGS34,PAGSEGURO,DRN,DIVIDENDO,0.15085244,9.60,1,06/12/2025
05/21/2025,MDNE3,MOURA DUBEUX,ON,DIVIDENDO,0.59089088,18.83,1,05/30/2025
05/21/2025,TIMS3,TIM,ON,JRS CAP PRÓPRIO,0.12408486,19.87,1,07/23/2025
05/20/2025,VULC3,VULCABRAS,ON,DIVIDENDO,0.12500000,21.20,1,06/02/2025
05/20/2025,MTRE3,MITRE REALTY,ON,DIVIDENDO,0.03781618,4.39,1,06/04/2025
05/15/2025,ALUP3,ALUPAR,ON,DIVIDENDO,0.07000000,10.00,1,07/08/2025
05/15/2025,ALUP4,ALUPAR,PN,DIVIDENDO,0.07000000,9.90,1,07/08/2025
05/15/2025,ALUP11,ALUPAR,UNT,DIVIDENDO,0.21000000,30.13,1,07/08/2025
05/15/2025,ABEV3,AMBEV S/A,ON,DIVIDENDO,0.12800000,14.41,1,07/07/2025
05/15/2025,CAMB3,CAMBUCI,ON,DIVIDENDO,0.10000000,10.10,1,05/30/2025
05/15/2025,LAVV3,LAVVI,ON,DIVIDENDO,0.10561091,10.99,1,05/26/2025
05/15/2025,CAMB3,CAMBUCI,ON,JRS CAP PRÓPRIO,0.12386165,10.10,1,06/30/2025
05/15/2025,RECV3,PETRORECONCA,ON,JRS CAP PRÓPRIO,0.90014000,15.08,1,05/27/2025
05/14/2025,GRND3,GRENDENE,ON,DIVIDENDO,0.06378789,5.28,1,05/29/2025
05/13/2025,MATD3,MATER DEI,ON,DIVIDENDO,0.07486110,4.56,1,05/22/2025
05/13/2025,KLBN11,KLABIN S/A,UNT,DIVIDENDO,0.22880051,19.68,1,05/22/2025
05/13/2025,KLBN4,KLABIN S/A,PN,DIVIDENDO,0.04576010,3.91,1,05/22/2025
05/13/2025,KLBN3,KLABIN S/A,ON,DIVIDENDO,0.04576010,4.00,1,05/22/2025
05/13/2025,CMIN3,CSN MINERACA,ON,DIVIDENDO,0.20066109,5.94,1,07/15/2025
05/13/2025,BRBI11,BR PARTNERS,UNT,DIVIDENDO,0.30000000,15.80,1,05/23/2025
05/13/2025,AURA33,AURA 360,DR3,DIVIDENDO,0.74992608,34.57,1,05/30/2025
05/13/2025,CMIN3,CSN MINERACA,ON,JRS CAP PRÓPRIO,0.03865948,5.94,1,07/15/2025
05/12/2025,P2AX34,PATRIA INVST,DRN,DIVIDENDO,0.39945144,33.95,1,06/18/2025
05/12/2025,EMBJ3,EMBRAER,ON,DIVIDENDO,0.07010891,68.11,1,05/23/2025
05/12/2025,TAEE3,TAESA,ON,JRS CAP PRÓPRIO,0.18217415,11.76,1,08/27/2025
05/12/2025,TAEE4,TAESA,PN,JRS CAP PRÓPRIO,0.18217415,11.80,1,08/27/2025
05/12/2025,TAEE11,TAESA,UNT,JRS CAP PRÓPRIO,0.54652245,35.32,1,08/27/2025
05/09/2025,SAUD3,BRADSAUDE,ON,DIVIDENDO,0.21647675,11.07,1,12/10/2025
05/08/2025,GOAU4,GERDAU MET,PN,DIVIDENDO,0.08000000,8.35,1,05/20/2025
05/08/2025,GOAU3,GERDAU MET,ON,DIVIDENDO,0.08000000,8.60,1,05/20/2025
05/08/2025,GGBR4,GERDAU,PN,DIVIDENDO,0.12000000,14.90,1,05/19/2025
05/08/2025,GGBR3,GERDAU,ON,DIVIDENDO,0.12000000,14.50,1,05/19/2025
05/07/2025,LTEL3B,LITEL,ON,DIVIDENDO,0.62646348,,1,05/09/2025
05/07/2025,RANI3,IRANI,ON,DIVIDENDO,0.06257988,7.93,1,05/21/2025
05/06/2025,EGIE3,ENGIE BRASIL,ON,DIVIDENDO,0.87648135,40.75,1,12/23/2025
05/06/2025,BALM4,BAUMER,PN,DIVIDENDO,0.21333400,14.99,1,06/30/2025
05/06/2025,BALM4,BAUMER,PN,DIVIDENDO,0.21333300,14.99,1,06/30/2026
05/06/2025,BALM4,BAUMER,PN,DIVIDENDO,0.21333300,14.99,1,06/30/2025
05/06/2025,BALM3,BAUMER,ON,DIVIDENDO,0.21333400,16.60,1,06/30/2025
05/06/2025,BALM3,BAUMER,ON,DIVIDENDO,0.21333300,16.60,1,06/30/2025
05/06/2025,BALM3,BAUMER,ON,DIVIDENDO,0.21333300,16.60,1,06/30/2025
05/06/2025,ODER4,ODERICH,PN,JRS CAP PRÓPRIO,0.07000000,97.56,1,05/29/2026
05/06/2025,ODER4,ODERICH,PN,JRS CAP PRÓPRIO,0.07000000,97.56,1,06/30/2026
05/06/2025,ODER4,ODERICH,PN,JRS CAP PRÓPRIO,0.07000000,97.56,1,07/31/2026
05/06/2025,ODER4,ODERICH,PN,JRS CAP PRÓPRIO,0.07000000,97.56,1,08/31/2026
05/06/2025,ODER4,ODERICH,PN,JRS CAP PRÓPRIO,0.07000000,97.56,1,09/30/2026
05/06/2025,ODER3,ODERICH,ON,JRS CAP PRÓPRIO,0.07000000,,1,05/29/2026
05/06/2025,ODER3,ODERICH,ON,JRS CAP PRÓPRIO,0.07000000,,1,06/30/2026
05/06/2025,ODER3,ODERICH,ON,JRS CAP PRÓPRIO,0.07000000,,1,07/31/2026
05/06/2025,ODER3,ODERICH,ON,JRS CAP PRÓPRIO,0.07000000,,1,08/31/2026
05/06/2025,ODER3,ODERICH,ON,JRS CAP PRÓPRIO,0.07000000,,1,09/30/2026
05/05/2025,SLCE3,SLC AGRICOLA,ON,DIVIDENDO,0.54632738,19.70,1,05/15/2025
05/05/2025,SIMH3,SIMPAR,ON,DIVIDENDO,0.07029009,5.13,1,05/19/2025
05/05/2025,LOGG3,LOG COM PROP,ON,DIVIDENDO,0.23562568,21.37,1,05/30/2025
05/05/2025,ENMT4,ENERGISA MT,PN,DIVIDENDO,0.37235743,79.99,1,05/13/2025
05/05/2025,ENMT3,ENERGISA MT,ON,DIVIDENDO,0.37235743,81.98,1,05/13/2025
05/05/2025,BRSR6,BANRISUL,PNB,DIVIDENDO,0.08704871,11.76,1,05/16/2025
05/05/2025,BRSR5,BANRISUL,PNA,DIVIDENDO,0.36188077,20.80,1,05/16/2025
05/05/2025,BRSR3,BANRISUL,ON,DIVIDENDO,0.08704871,12.51,1,05/16/2025
05/02/2025,RBNS3,RODOBENS,ON,DIVIDENDO,0.08180155,,1,12/31/9999
05/02/2025,RBNS4,RODOBENS,PN,DIVIDENDO,0.08180155,,1,12/31/9999
05/02/2025,RBNS11,RODOBENS,UNT,DIVIDENDO,0.24540466,,1,12/31/9999
05/02/2025,BBDC3,BRADESCO,ON,JRS CAP PRÓPRIO,0.01724983,12.04,1,06/02/2025
05/02/2025,BBDC4,BRADESCO,PN,JRS CAP PRÓPRIO,0.01897481,13.44,1,06/02/2025
04/30/2025,VTRU3,VITRUEDUCA,ON,DIVIDENDO,0.02160400,7.66,,06/18/2025
04/30/2025,FRRN3B,ALL NORTE,ON,DIVIDENDO,0.33672728,,1,06/30/2025
04/30/2025,FRRN5B,ALL NORTE,PNA,DIVIDENDO,0.37040000,,1,06/30/2025
04/30/2025,FRRN6B,ALL NORTE,PNB,DIVIDENDO,0.33672728,,1,06/30/2025
04/30/2025,BMKS3,BIC MONARK,ON,DIVIDENDO,33.12921775,415.02,1,06/26/2025
04/30/2025,VSTE3,VESTE,ON,DIVIDENDO,0.00138709,6.57,1,05/30/2025
04/30/2025,TFCO4,TRACK FIELD,PN,DIVIDENDO,0.02758859,11.55,1,05/30/2025
04/30/2025,SOND6,SONDOTECNICA,PNB,DIVIDENDO,6.27194605,43.01,1,07/18/2025
04/30/2025,SOND5,SONDOTECNICA,PNA,DIVIDENDO,6.27194605,43.00,1,07/18/2025
04/30/2025,SOND3,SONDOTECNICA,ON,DIVIDENDO,5.70176913,47.00,1,07/18/2025
04/30/2025,RAPT4,RANDON PART,PN,DIVIDENDO,0.04674534,8.97,1,05/13/2025
04/30/2025,QUSW3,QUALITY SOFT,ON,DIVIDENDO,7.09743259,,1,12/16/2025
04/30/2025,PTCA3,PRATICA,ON,DIVIDENDO,1.99815839,,1,06/02/2025
04/30/2025,POSI3,POSITIVO TEC,ON,DIVIDENDO,0.27374304,6.15,1,05/30/2025
04/30/2025,PEAB4,PAR AL BAHIA,PN,DIVIDENDO,0.28915188,50.00,1,05/30/2025
04/30/2025,PEAB3,PAR AL BAHIA,ON,DIVIDENDO,0.26286535,41.00,1,05/30/2025
04/30/2025,MRSA6B,MRS LOGIST,PNB,DIVIDENDO,1.04743846,25.00,1,12/19/2025
04/30/2025,MRSA5B,MRS LOGIST,PNA,DIVIDENDO,1.04743846,27.00,1,12/19/2025
04/30/2025,MRSA3B,MRS LOGIST,ON,DIVIDENDO,0.95221678,29.00,1,12/19/2025
04/30/2025,MOVI3,MOVIDA,ON,DIVIDENDO,0.02392403,7.07,1,05/12/2025
04/30/2025,MSPA4,MELHOR SP,PN,DIVIDENDO,0.13361100,,1,06/27/2025
04/30/2025,MSPA3,MELHOR SP,ON,DIVIDENDO,0.12146900,47.00,1,06/27/2025
04/30/2025,CXSE3,CAIXA SEGURI,ON,DIVIDENDO,0.32000000,16.36,1,05/15/2025
04/30/2025,LPSB3,LOPES BRASIL,ON,DIVIDENDO,0.03216321,1.38,1,06/27/2025
04/30/2025,LPSB3,LOPES BRASIL,ON,DIVIDENDO,0.04067650,1.38,1,06/27/2025
04/30/2025,CEAB3,CEA MODAS,ON,DIVIDENDO,0.03777797,13.31,1,12/23/2025
04/30/2025,JOPA4,JOSAPAR,PN,DIVIDENDO,0.63317817,22.99,1,06/30/2025
04/30/2025,JOPA3,JOSAPAR,ON,DIVIDENDO,0.63317817,22.99,1,12/31/2025
04/30/2025,CEBR3,CEB,ON,DIVIDENDO,1.14964900,20.20,1,05/30/2025
04/30/2025,CEBR5,CEB,PNA,DIVIDENDO,1.14964900,20.26,1,05/30/2025
04/30/2025,CEBR6,CEB,PNB,DIVIDENDO,1.26461390,22.58,1,05/30/2025
04/30/2025,CLSC3,CELESC,ON,DIVIDENDO,0.94541341,78.00,1,06/30/2025
04/30/2025,CLSC3,CELESC,ON,DIVIDENDO,0.94541341,78.00,1,12/30/2025
04/30/2025,CLSC4,CELESC,PN,DIVIDENDO,1.03995475,82.21,1,06/30/2025
04/30/2025,CLSC4,CELESC,PN,DIVIDENDO,1.03995475,82.21,1,12/30/2025
04/30/2025,GEPA4,GER PARANAP,PN,DIVIDENDO,4.04828832,33.49,1,12/19/2025
04/30/2025,GEPA3,GER PARANAP,ON,DIVIDENDO,4.04828832,32.13,1,12/19/2025
04/30/2025,CMIG3,CEMIG,ON,DIVIDENDO,0.32940590,15.24,1,06/30/2025
04/30/2025,CMIG3,CEMIG,ON,DIVIDENDO,0.32940590,15.24,1,12/30/2025
04/30/2025,CMIG4,CEMIG,PN,DIVIDENDO,0.32940590,10.95,1,06/30/2025
04/30/2025,CMIG4,CEMIG,PN,DIVIDENDO,0.32940590,10.95,1,12/30/2025
04/30/2025,CSED3,CRUZEIRO EDU,ON,DIVIDENDO,0.21122363,4.09,1,06/30/2025
04/30/2025,CSUD3,CSU DIGITAL,ON,DIVIDENDO,0.43819335,17.17,1,05/15/2025
04/30/2025,LIPR3,ELETROPAR,ON,DIVIDENDO,0.71624067,41.38,1,05/08/2025
04/30/2025,EQTL3,EQUATORIAL,ON,DIVIDENDO,0.53158286,36.81,1,05/28/2025
04/30/2025,ESPA3,ESPACOLASER,ON,DIVIDENDO,0.00165753,0.82,1,05/08/2025
04/30/2025,RAPT3,RANDON PART,ON,JRS CAP PRÓPRIO,0.04674534,8.20,1,05/13/2025
04/30/2025,POMO4,MARCOPOLO,PN,JRS CAP PRÓPRIO,0.08500000,7.04,1,05/09/2025
04/30/2025,POMO3,MARCOPOLO,ON,JRS CAP PRÓPRIO,0.08500000,5.46,1,05/09/2025
04/30/2025,ITUB4,ITAUUNIBANCO,PN,JRS CAP PRÓPRIO,0.01765000,35.58,1,06/02/2025
04/30/2025,ITUB3,ITAUUNIBANCO,ON,JRS CAP PRÓPRIO,0.01765000,31.08,1,06/02/2025
04/30/2025,EQTL3,EQUATORIAL,ON,JRS CAP PRÓPRIO,0.16858616,36.81,1,05/28/2025
04/30/2025,CXSE3,CAIXA SEGURI,ON,RENDIMENTO,0.00017465,16.36,1,05/15/2025
04/30/2025,LIPR3,ELETROPAR,ON,RENDIMENTO,0.01461131,41.38,1,05/08/2025
04/29/2025,EALT3,ACO ALTONA,ON,DIVIDENDO,0.04956200,14.10,1,06/30/2025
04/29/2025,EALT3,ACO ALTONA,ON,DIVIDENDO,0.04956200,14.10,1,08/29/2025
04/29/2025,EALT3,ACO ALTONA,ON,DIVIDENDO,0.04956200,14.10,1,10/31/2025
04/29/2025,EALT4,ACO ALTONA,PN,DIVIDENDO,0.05451800,14.37,1,06/30/2025
04/29/2025,EALT4,ACO ALTONA,PN,DIVIDENDO,0.05451800,14.37,1,08/29/2025
04/29/2025,EALT4,ACO ALTONA,PN,DIVIDENDO,0.05451800,14.37,1,10/31/2025
04/29/2025,COCE3,COELCE,ON,DIVIDENDO,1.35156000,25.00,1,12/23/2025
04/29/2025,COCE5,COELCE,PNA,DIVIDENDO,1.35156000,25.88,1,12/23/2025
04/29/2025,COCE6,COELCE,PNB,DIVIDENDO,1.78324000,25.88,1,12/23/2025
04/29/2025,CPFE3,CPFL ENERGIA,ON,DIVIDENDO,0.26001424,39.09,1,12/15/2025
04/29/2025,AXIA3,AXIA ENERGIA,ON,DIVIDENDO,0.89523307,43.91,1,05/13/2025
04/29/2025,AXIA6,AXIA ENERGIA,PNB,DIVIDENDO,0.11104150,47.65,1,05/13/2025
04/29/2025,EPAR3,EMBPAR S/A,ON,DIVIDENDO,0.87479800,5.10,1,05/30/2025
04/29/2025,EQPA3,EQTL PARA,ON,DIVIDENDO,0.65870000,6.41,1,12/26/2025
04/29/2025,EQPA5,EQTL PARA,PNA,DIVIDENDO,0.65870000,7.45,1,12/31/9999
04/29/2025,EQPA6,EQTL PARA,PNB,DIVIDENDO,0.65870000,8.99,1,12/31/9999
04/29/2025,EQPA7,EQTL PARA,PNC,DIVIDENDO,0.65870000,8.09,1,12/31/9999
04/29/2025,EQMA3B,EQTLMARANHAO,ON,DIVIDENDO,2.73975972,26.40,1,11/07/2025
04/29/2025,EQMA5B,EQTLMARANHAO,PNA,DIVIDENDO,2.73975972,,1,11/07/2025
04/29/2025,EQMA6B,EQTLMARANHAO,PNB,DIVIDENDO,2.76402605,,1,11/07/2025
04/29/2025,JHSF3,JHSF PART,ON,DIVIDENDO,0.03103441,5.14,1,05/09/2025
04/29/2025,MELK3,MELNICK,ON,DIVIDENDO,0.13606558,3.34,1,07/04/2025
04/29/2025,LEVE3,METAL LEVE,ON,DIVIDENDO,0.22011851,30.60,1,05/28/2025
04/29/2025,LEVE3,METAL LEVE,ON,DIVIDENDO,1.68672235,30.60,1,05/28/2025
04/29/2025,PPAR3,POLPAR,ON,DIVIDENDO,1.28493400,,1,05/08/2025
04/29/2025,PPAR4,POLPAR,PN,DIVIDENDO,1.41342670,,1,05/08/2025
04/29/2025,PRNR3,PRINER,ON,DIVIDENDO,0.05159518,17.11,1,05/09/2025
04/29/2025,RADL3,RAIADROGASIL,ON,DIVIDENDO,0.06071218,19.95,1,05/30/2025
04/29/2025,SBSP3,SABESP,ON,DIVIDENDO,1.05147238,114.92,1,05/20/2025
04/29/2025,SYNE3,SYN PROP TEC,ON,DIVIDENDO,0.45858203,5.86,1,05/20/2025
04/29/2025,TAEE3,TAESA,ON,DIVIDENDO,0.18443377,12.02,1,05/28/2025
04/29/2025,TAEE3,TAESA,ON,DIVIDENDO,0.10730153,12.02,1,11/27/2025
04/29/2025,TAEE4,TAESA,PN,DIVIDENDO,0.18443377,12.01,1,05/28/2025
04/29/2025,TAEE4,TAESA,PN,DIVIDENDO,0.10730153,12.01,1,11/27/2025
04/29/2025,TAEE11,TAESA,UNT,DIVIDENDO,0.55330131,36.16,1,05/28/2025
04/29/2025,TAEE11,TAESA,UNT,DIVIDENDO,0.32190459,36.16,1,11/27/2025
04/29/2025,TASA3,TAURUS ARMAS,ON,DIVIDENDO,0.20268361,8.60,1,09/23/2025
04/29/2025,TASA4,TAURUS ARMAS,PN,DIVIDENDO,0.20268361,8.77,1,09/23/2025
04/29/2025,TKNO3,TEKNO,ON,DIVIDENDO,0.67751837,99.98,1,06/27/2025
04/29/2025,TKNO4,TEKNO,PN,DIVIDENDO,0.67751837,78.00,1,06/27/2025
04/29/2025,WLMM4,WLM IND COM,PN,DIVIDENDO,0.62784000,32.96,1,06/27/2025
04/29/2025,WLMM4,WLM IND COM,PN,DIVIDENDO,0.32635000,32.96,1,06/27/2025
04/29/2025,WLMM3,WLM IND COM,ON,DIVIDENDO,0.57077000,27.00,1,06/27/2025
04/29/2025,WLMM3,WLM IND COM,ON,DIVIDENDO,0.29668000,27.00,1,06/27/2025
04/29/2025,WDCN3,WDC NETWORKS,ON,DIVIDENDO,0.19002663,2.96,1,05/13/2025
04/29/2025,LUXM3,TREVISA,ON,DIVIDENDO,0.21125000,,1,09/03/2025
04/29/2025,LUXM4,TREVISA,PN,DIVIDENDO,0.23238000,11.76,1,09/03/2025
04/29/2025,CPFE3,CPFL ENERGIA,ON,DIVIDENDO,0.78107749,39.09,1,06/25/2025
04/29/2025,CPFE3,CPFL ENERGIA,ON,DIVIDENDO,0.43393194,39.09,1,07/25/2025
04/29/2025,CPFE3,CPFL ENERGIA,ON,DIVIDENDO,0.32110963,39.09,1,08/25/2025
04/29/2025,CPFE3,CPFL ENERGIA,ON,DIVIDENDO,0.21696597,39.09,1,09/25/2025
04/29/2025,CPFE3,CPFL ENERGIA,ON,DIVIDENDO,0.17357277,39.09,1,10/27/2025
04/29/2025,CPFE3,CPFL ENERGIA,ON,DIVIDENDO,0.60750471,39.09,1,11/19/2025
04/29/2025,EALT3,ACO ALTONA,ON,JRS CAP PRÓPRIO,0.14148000,14.10,1,06/30/2025
04/29/2025,EALT3,ACO ALTONA,ON,JRS CAP PRÓPRIO,0.14148000,14.10,1,08/29/2025
04/29/2025,EALT3,ACO ALTONA,ON,JRS CAP PRÓPRIO,0.14148000,14.10,1,10/31/2025
04/29/2025,EALT4,ACO ALTONA,PN,JRS CAP PRÓPRIO,0.15562800,14.37,1,06/30/2025
04/29/2025,EALT4,ACO ALTONA,PN,JRS CAP PRÓPRIO,0.15562800,14.37,1,08/29/2025
04/29/2025,EALT4,ACO ALTONA,PN,JRS CAP PRÓPRIO,0.15562800,14.37,1,10/31/2025
04/29/2025,SBSP3,SABESP,ON,JRS CAP PRÓPRIO,2.67900000,114.92,1,05/20/2025
04/28/2025,YDUQ3,YDUQS PART,ON,DIVIDENDO,0.57065660,14.60,1,05/08/2025
04/28/2025,SEER3,SER EDUCA,ON,DIVIDENDO,0.15411262,5.97,1,05/16/2025
04/28/2025,FIGE4,INVEST BEMGE,PN,DIVIDENDO,0.04768315,10.00,1,10/13/2025
04/28/2025,FIGE3,INVEST BEMGE,ON,DIVIDENDO,0.04334831,20.50,1,10/13/2025
04/28/2025,DEXP4,DEXXOS PAR,PN,DIVIDENDO,0.12277521,7.81,1,05/22/2025
04/28/2025,DEXP3,DEXXOS PAR,ON,DIVIDENDO,0.38348183,8.05,1,05/22/2025
04/28/2025,COGN3,COGNA ON,ON,DIVIDENDO,0.06672035,2.53,1,05/30/2025
04/28/2025,CEGR3,CEG,ON,DIVIDENDO,0.22282128,96.72,1,07/10/2025
04/28/2025,CBEE3,AMPLA ENERG,ON,DIVIDENDO,0.41880741,8.82,1,12/16/2025
04/28/2025,BAZA3,AMAZONIA,ON,DIVIDENDO,0.56968131,94.82,1,05/08/2025
04/28/2025,BAZA3,AMAZONIA,ON,JRS CAP PRÓPRIO,7.10861808,94.82,1,05/08/2025
04/28/2025,BAZA3,AMAZONIA,ON,RENDIMENTO,0.30918229,94.82,1,05/08/2025
04/28/2025,BAZA3,AMAZONIA,ON,RENDIMENTO,0.02477772,94.82,1,05/08/2025
04/25/2025,WIZC3,WIZ CO,ON,DIVIDENDO,0.25031900,6.07,1,08/29/2025
04/25/2025,WHRL4,WHIRLPOOL,PN,DIVIDENDO,0.23771210,4.45,1,05/13/2025
04/25/2025,WHRL3,WHIRLPOOL,ON,DIVIDENDO,0.21610191,4.07,1,05/13/2025
04/25/2025,TRIS3,TRISUL,ON,DIVIDENDO,0.30063879,7.02,1,05/06/2025
04/25/2025,MMAQ4,MINASMAQUINA,PN,DIVIDENDO,619.17367200,"2,550.01",1,05/02/2025
04/25/2025,MMAQ3,MINASMAQUINA,ON,DIVIDENDO,619.17367200,"2,550.01",1,05/02/2025
04/25/2025,MGLU3,MAGAZ LUIZA,ON,DIVIDENDO,0.30517547,10.45,1,05/05/2025
04/25/2025,SBFG3,GRUPO SBF,ON,DIVIDENDO,0.54836592,11.07,1,05/07/2025
